id_municipio,municipio,uf,regiao,grupo,coorte,ano,populacao,feminicidios,taxa_feminicidios
1100023,Ariquemes,TO,Norte,24h,2017,2009,85541,11,12.8593
1100023,Ariquemes,TO,Norte,24h,2017,2010,88556,0,0.0
1100023,Ariquemes,TO,Norte,24h,2017,2011,91570,1,1.0921
1100023,Ariquemes,TO,Norte,24h,2017,2012,92747,1,1.0782
1100023,Ariquemes,TO,Norte,24h,2017,2013,101269,2,1.9749
1100023,Ariquemes,TO,Norte,24h,2017,2014,102860,4,3.8888
1100023,Ariquemes,TO,Norte,24h,2017,2015,104401,7,6.7049
1100023,Ariquemes,TO,Norte,24h,2017,2016,105896,5,4.7216
1100023,Ariquemes,TO,Norte,24h,2017,2017,107345,4,3.7263
1100023,Ariquemes,TO,Norte,24h,2017,2018,106168,2,1.8838
1100023,Ariquemes,TO,Norte,24h,2017,2019,107863,5,4.6355
1100049,Cacoal,RO,Norte,comercial,0,2009,78675,2,2.5421
1100049,Cacoal,RO,Norte,comercial,0,2010,78817,2,2.5375
1100049,Cacoal,RO,Norte,comercial,0,2011,78959,2,2.533
1100049,Cacoal,RO,Norte,comercial,0,2012,79330,4,5.0422
1100049,Cacoal,RO,Norte,comercial,0,2013,85863,4,4.6586
1100049,Cacoal,RO,Norte,comercial,0,2014,86556,3,3.466
1100049,Cacoal,RO,Norte,comercial,0,2015,87226,2,2.2929
1100049,Cacoal,RO,Norte,comercial,0,2016,87877,3,3.4139
1100049,Cacoal,RO,Norte,comercial,0,2017,88507,3,3.3896
1100049,Cacoal,RO,Norte,comercial,0,2018,84813,3,3.5372
1100049,Cacoal,RO,Norte,comercial,0,2019,85359,3,3.5146
1100106,Guarajá Mirim,RO,Norte,comercial,0,2009,40762,0,0.0
1100106,Guarajá Mirim,RO,Norte,comercial,0,2010,41348,5,12.0925
1100106,Guarajá Mirim,RO,Norte,comercial,0,2011,41934,2,4.7694
1100106,Guarajá Mirim,RO,Norte,comercial,0,2012,42202,1,2.3696
1100106,Guarajá Mirim,RO,Norte,comercial,0,2013,45761,1,2.1853
1100106,Guarajá Mirim,RO,Norte,comercial,0,2014,46203,1,2.1644
1100106,Guarajá Mirim,RO,Norte,comercial,0,2015,46632,1,2.1445
1100106,Guarajá Mirim,RO,Norte,comercial,0,2016,47048,0,0.0
1100106,Guarajá Mirim,RO,Norte,comercial,0,2017,47451,2,4.2149
1100106,Guarajá Mirim,RO,Norte,comercial,0,2018,45783,1,2.1842
1100106,Guarajá Mirim,RO,Norte,comercial,0,2019,46174,0,0.0
1100114,Jaru,RO,Norte,24h,2014,2009,53943,1,1.8538
1100114,Jaru,RO,Norte,24h,2014,2010,52913,0,0.0
1100114,Jaru,RO,Norte,24h,2014,2011,51883,0,0.0
1100114,Jaru,RO,Norte,24h,2014,2012,51765,2,3.8636
1100114,Jaru,RO,Norte,24h,2014,2013,55597,1,1.7987
1100114,Jaru,RO,Norte,24h,2014,2014,55669,0,0.0
1100114,Jaru,RO,Norte,24h,2014,2015,55738,0,0.0
1100114,Jaru,RO,Norte,24h,2014,2016,55806,1,1.7919
1100114,Jaru,RO,Norte,24h,2014,2017,55871,5,8.9492
1100114,Jaru,RO,Norte,24h,2014,2018,51933,2,3.8511
1100114,Jaru,RO,Norte,24h,2014,2019,51775,1,1.9314
1100122,Ji-Paraná,RO,Norte,comercial,0,2009,111010,3,2.7025
1100122,Ji-Paraná,RO,Norte,comercial,0,2010,114186,0,0.0
1100122,Ji-Paraná,RO,Norte,comercial,0,2011,117363,0,0.0
1100122,Ji-Paraná,RO,Norte,comercial,0,2012,118092,1,0.8468
1100122,Ji-Paraná,RO,Norte,comercial,0,2013,128026,4,3.1244
1100122,Ji-Paraná,RO,Norte,comercial,0,2014,129242,4,3.095
1100122,Ji-Paraná,RO,Norte,comercial,0,2015,130419,3,2.3003
1100122,Ji-Paraná,RO,Norte,comercial,0,2016,131560,4,3.0404
1100122,Ji-Paraná,RO,Norte,comercial,0,2017,132667,4,3.0151
1100122,Ji-Paraná,RO,Norte,comercial,0,2018,127907,3,2.3455
1100122,Ji-Paraná,RO,Norte,comercial,0,2019,128969,4,3.1015
1100205,Porto Velho,RO,Norte,comercial,0,2009,382829,23,6.0079
1100205,Porto Velho,RO,Norte,comercial,0,2010,409280,14,3.4206
1100205,Porto Velho,RO,Norte,comercial,0,2011,435732,20,4.59
1100205,Porto Velho,RO,Norte,comercial,0,2012,442701,19,4.2918
1100205,Porto Velho,RO,Norte,comercial,0,2013,484992,21,4.33
1100205,Porto Velho,RO,Norte,comercial,0,2014,494013,17,3.4412
1100205,Porto Velho,RO,Norte,comercial,0,2015,502748,22,4.3759
1100205,Porto Velho,RO,Norte,comercial,0,2016,511219,19,3.7166
1100205,Porto Velho,RO,Norte,comercial,0,2017,519436,20,3.8503
1100205,Porto Velho,RO,Norte,comercial,0,2018,519531,13,2.5023
1100205,Porto Velho,RO,Norte,comercial,0,2019,529544,10,1.8884
1100288,Rolim de Moura,RO,Norte,comercial,0,2009,50499,3,5.9407
1100288,Rolim de Moura,RO,Norte,comercial,0,2010,50699,2,3.9449
1100288,Rolim de Moura,RO,Norte,comercial,0,2011,50899,1,1.9647
1100288,Rolim de Moura,RO,Norte,comercial,0,2012,51142,2,3.9107
1100288,Rolim de Moura,RO,Norte,comercial,0,2013,55357,1,1.8065
1100288,Rolim de Moura,RO,Norte,comercial,0,2014,55807,3,5.3757
1100288,Rolim de Moura,RO,Norte,comercial,0,2015,56242,1,1.778
1100288,Rolim de Moura,RO,Norte,comercial,0,2016,56664,3,5.2944
1100288,Rolim de Moura,RO,Norte,comercial,0,2017,57074,6,10.5127
1100288,Rolim de Moura,RO,Norte,comercial,0,2018,54702,0,0.0
1100288,Rolim de Moura,RO,Norte,comercial,0,2019,55058,2,3.6325
1100304,Vilhena,RO,Norte,comercial,0,2009,69866,0,0.0
1100304,Vilhena,RO,Norte,comercial,0,2010,73902,3,4.0594
1100304,Vilhena,RO,Norte,comercial,0,2011,77937,3,3.8493
1100304,Vilhena,RO,Norte,comercial,0,2012,79616,3,3.7681
1100304,Vilhena,RO,Norte,comercial,0,2013,87727,4,4.5596
1100304,Vilhena,RO,Norte,comercial,0,2014,89797,2,2.2272
1100304,Vilhena,RO,Norte,comercial,0,2015,91801,5,5.4466
1100304,Vilhena,RO,Norte,comercial,0,2016,93745,5,5.3336
1100304,Vilhena,RO,Norte,comercial,0,2017,95630,4,4.1828
1100304,Vilhena,RO,Norte,comercial,0,2018,97448,4,4.1048
1100304,Vilhena,RO,Norte,comercial,0,2019,99854,4,4.0058
1302603,Manaus,AM,Norte,comercial,0,2009,1738641,47,2.7033
1302603,Manaus,AM,Norte,comercial,0,2010,1785532,48,2.6883
1302603,Manaus,AM,Norte,comercial,0,2011,1832424,55,3.0015
1302603,Manaus,AM,Norte,comercial,0,2012,1861838,72,3.8671
1302603,Manaus,AM,Norte,comercial,0,2013,1982177,63,3.1783
1302603,Manaus,AM,Norte,comercial,0,2014,2020301,59,2.9204
1302603,Manaus,AM,Norte,comercial,0,2015,2057711,75,3.6448
1302603,Manaus,AM,Norte,comercial,0,2016,2094391,74,3.5332
1302603,Manaus,AM,Norte,comercial,0,2017,2130264,69,3.239
1302603,Manaus,AM,Norte,comercial,0,2018,2145444,84,3.9153
1302603,Manaus,AM,Norte,comercial,0,2019,2182763,81,3.7109
1500107,Abaetetuba,PA,Norte,24h,2009,2009,139819,3,2.1456
1500107,Abaetetuba,PA,Norte,24h,2009,2010,141302,3,2.1231
1500107,Abaetetuba,PA,Norte,24h,2009,2011,142785,1,0.7004
1500107,Abaetetuba,PA,Norte,24h,2009,2012,144415,0,0.0
1500107,Abaetetuba,PA,Norte,24h,2009,2013,147267,3,2.0371
1500107,Abaetetuba,PA,Norte,24h,2009,2014,148873,3,2.0151
1500107,Abaetetuba,PA,Norte,24h,2009,2015,150431,5,3.3238
1500107,Abaetetuba,PA,Norte,24h,2009,2016,151934,5,3.2909
1500107,Abaetetuba,PA,Norte,24h,2009,2017,153380,4,2.6079
1500107,Abaetetuba,PA,Norte,24h,2009,2018,156292,1,0.6398
1500107,Abaetetuba,PA,Norte,24h,2009,2019,157698,5,3.1706
1500602,Altamira,PA,Norte,comercial,0,2009,98750,4,4.0506
1500602,Altamira,PA,Norte,comercial,0,2010,99743,3,3.0077
1500602,Altamira,PA,Norte,comercial,0,2011,100736,7,6.9489
1500602,Altamira,PA,Norte,comercial,0,2012,102343,4,3.9084
1500602,Altamira,PA,Norte,comercial,0,2013,105106,7,6.6599
1500602,Altamira,PA,Norte,comercial,0,2014,106768,5,4.6831
1500602,Altamira,PA,Norte,comercial,0,2015,108382,9,8.304
1500602,Altamira,PA,Norte,comercial,0,2016,109938,8,7.2768
1500602,Altamira,PA,Norte,comercial,0,2017,111435,18,16.1529
1500602,Altamira,PA,Norte,comercial,0,2018,113195,9,7.9509
1500602,Altamira,PA,Norte,comercial,0,2019,114594,9,7.8538
1500800,Ananindeua,PA,Norte,24h,2018,2009,505512,29,5.7368
1500800,Ananindeua,PA,Norte,24h,2018,2010,491756,48,9.7609
1500800,Ananindeua,PA,Norte,24h,2018,2011,477999,40,8.3682
1500800,Ananindeua,PA,Norte,24h,2018,2012,483821,38,7.8541
1500800,Ananindeua,PA,Norte,24h,2018,2013,493976,34,6.8829
1500800,Ananindeua,PA,Norte,24h,2018,2014,499776,28,5.6025
1500800,Ananindeua,PA,Norte,24h,2018,2015,505404,57,11.2781
1500800,Ananindeua,PA,Norte,24h,2018,2016,510834,46,9.0049
1500800,Ananindeua,PA,Norte,24h,2018,2017,516057,38,7.3635
1500800,Ananindeua,PA,Norte,24h,2018,2018,525566,47,8.9427
1500800,Ananindeua,PA,Norte,24h,2018,2019,530598,25,4.7117
1501402,Belém,PA,Norte,24h,2014,2009,1437600,31,2.1564
1501402,Belém,PA,Norte,24h,2014,2010,1419828,36,2.5355
1501402,Belém,PA,Norte,24h,2014,2011,1402056,33,2.3537
1501402,Belém,PA,Norte,24h,2014,2012,1410430,49,3.4741
1501402,Belém,PA,Norte,24h,2014,2013,1425922,42,2.9455
1501402,Belém,PA,Norte,24h,2014,2014,1432844,57,3.9781
1501402,Belém,PA,Norte,24h,2014,2015,1439561,41,2.8481
1501402,Belém,PA,Norte,24h,2014,2016,1446042,73,5.0483
1501402,Belém,PA,Norte,24h,2014,2017,1452275,74,5.0955
1501402,Belém,PA,Norte,24h,2014,2018,1485732,79,5.3172
1501402,Belém,PA,Norte,24h,2014,2019,1492745,49,3.2825
1501709,Bragança,PA,Norte,24h,2014,2009,107060,0,0.0
1501709,Bragança,PA,Norte,24h,2014,2010,110890,3,2.7054
1501709,Bragança,PA,Norte,24h,2014,2011,114720,0,0.0
1501709,Bragança,PA,Norte,24h,2014,2012,116164,2,1.7217
1501709,Bragança,PA,Norte,24h,2014,2013,118678,0,0.0
1501709,Bragança,PA,Norte,24h,2014,2014,120124,1,0.8325
1501709,Bragança,PA,Norte,24h,2014,2015,121528,4,3.2914
1501709,Bragança,PA,Norte,24h,2014,2016,122881,4,3.2552
1501709,Bragança,PA,Norte,24h,2014,2017,124184,5,4.0263
1501709,Bragança,PA,Norte,24h,2014,2018,126436,1,0.7909
1501709,Bragança,PA,Norte,24h,2014,2019,127686,2,1.5663
1501808,Breves,PA,Norte,24h,2014,2009,101094,1,0.9892
1501808,Breves,PA,Norte,24h,2014,2010,97464,1,1.026
1501808,Breves,PA,Norte,24h,2014,2011,93835,2,2.1314
1501808,Breves,PA,Norte,24h,2014,2012,94779,2,2.1102
1501808,Breves,PA,Norte,24h,2014,2013,96444,0,0.0
1501808,Breves,PA,Norte,24h,2014,2014,97351,0,0.0
1501808,Breves,PA,Norte,24h,2014,2015,98231,2,2.036
1501808,Breves,PA,Norte,24h,2014,2016,99080,1,1.0093
1501808,Breves,PA,Norte,24h,2014,2017,99896,1,1.001
1501808,Breves,PA,Norte,24h,2014,2018,101891,0,0.0
1501808,Breves,PA,Norte,24h,2014,2019,102701,2,1.9474
1502202,Capanema,PA,Norte,24h,2014,2009,64429,1,1.5521
1502202,Capanema,PA,Norte,24h,2014,2010,64284,1,1.5556
1502202,Capanema,PA,Norte,24h,2014,2011,64140,0,0.0
1502202,Capanema,PA,Norte,24h,2014,2012,64624,0,0.0
1502202,Capanema,PA,Norte,24h,2014,2013,65498,0,0.0
1502202,Capanema,PA,Norte,24h,2014,2014,65932,2,3.0334
1502202,Capanema,PA,Norte,24h,2014,2015,66353,0,0.0
1502202,Capanema,PA,Norte,24h,2014,2016,66759,1,1.4979
1502202,Capanema,PA,Norte,24h,2014,2017,67150,1,1.4892
1502202,Capanema,PA,Norte,24h,2014,2018,68616,2,2.9148
1502202,Capanema,PA,Norte,24h,2014,2019,69027,3,4.3461
1502400,Castanhal,PA,Norte,comercial,0,2009,161497,7,4.3344
1502400,Castanhal,PA,Norte,comercial,0,2010,168806,6,3.5544
1502400,Castanhal,PA,Norte,comercial,0,2011,176116,10,5.6781
1502400,Castanhal,PA,Norte,comercial,0,2012,178986,11,6.1457
1502400,Castanhal,PA,Norte,comercial,0,2013,183917,6,3.2623
1502400,Castanhal,PA,Norte,comercial,0,2014,186895,8,4.2805
1502400,Castanhal,PA,Norte,comercial,0,2015,189784,10,5.2691
1502400,Castanhal,PA,Norte,comercial,0,2016,192571,6,3.1157
1502400,Castanhal,PA,Norte,comercial,0,2017,195253,7,3.5851
1502400,Castanhal,PA,Norte,comercial,0,2018,198294,9,4.5387
1502400,Castanhal,PA,Norte,comercial,0,2019,200793,8,3.9842
1503606,Itaituba,PA,Norte,comercial,0,2009,127848,2,1.5644
1503606,Itaituba,PA,Norte,comercial,0,2010,112776,3,2.6601
1503606,Itaituba,PA,Norte,comercial,0,2011,97704,2,2.047
1503606,Itaituba,PA,Norte,comercial,0,2012,97908,2,2.0427
1503606,Itaituba,PA,Norte,comercial,0,2013,98363,4,4.0666
1503606,Itaituba,PA,Norte,comercial,0,2014,98405,11,11.1783
1503606,Itaituba,PA,Norte,comercial,0,2015,98446,7,7.1105
1503606,Itaituba,PA,Norte,comercial,0,2016,98485,7,7.1077
1503606,Itaituba,PA,Norte,comercial,0,2017,98523,6,6.0899
1503606,Itaituba,PA,Norte,comercial,0,2018,101097,6,5.9349
1503606,Itaituba,PA,Norte,comercial,0,2019,101247,5,4.9384
1504208,Maraba,PA,Norte,comercial,0,2009,203049,10,4.9249
1504208,Maraba,PA,Norte,comercial,0,2010,220878,7,3.1692
1504208,Maraba,PA,Norte,comercial,0,2011,238708,10,4.1892
1504208,Maraba,PA,Norte,comercial,0,2012,243583,17,6.9791
1504208,Maraba,PA,Norte,comercial,0,2013,251885,18,7.1461
1504208,Maraba,PA,Norte,comercial,0,2014,257062,11,4.2791
1504208,Maraba,PA,Norte,comercial,0,2015,262085,11,4.1971
1504208,Maraba,PA,Norte,comercial,0,2016,266932,8,2.997
1504208,Maraba,PA,Norte,comercial,0,2017,271594,24,8.8367
1504208,Maraba,PA,Norte,comercial,0,2018,275086,14,5.0893
1504208,Maraba,PA,Norte,comercial,0,2019,279349,10,3.5798
1505502,Paragominas,PA,Norte,24h,2014,2009,97350,3,3.0817
1505502,Paragominas,PA,Norte,24h,2014,2010,98405,12,12.1945
1505502,Paragominas,PA,Norte,24h,2014,2011,99460,4,4.0217
1505502,Paragominas,PA,Norte,24h,2014,2012,101046,5,4.9482
1505502,Paragominas,PA,Norte,24h,2014,2013,103775,8,7.709
1505502,Paragominas,PA,Norte,24h,2014,2014,105417,6,5.6917
1505502,Paragominas,PA,Norte,24h,2014,2015,107010,6,5.607
1505502,Paragominas,PA,Norte,24h,2014,2016,108547,10,9.2126
1505502,Paragominas,PA,Norte,24h,2014,2017,110026,5,4.5444
1505502,Paragominas,PA,Norte,24h,2014,2018,111764,8,7.1579
1505502,Paragominas,PA,Norte,24h,2014,2019,113145,7,6.1868
1506138,Redenção,PA,Norte,comercial,0,2009,67064,1,1.4911
1506138,Redenção,PA,Norte,comercial,0,2010,71782,6,8.3586
1506138,Redenção,PA,Norte,comercial,0,2011,76501,1,1.3072
1506138,Redenção,PA,Norte,comercial,0,2012,77415,4,5.167
1506138,Redenção,PA,Norte,comercial,0,2013,79010,3,3.797
1506138,Redenção,PA,Norte,comercial,0,2014,79917,7,8.7591
1506138,Redenção,PA,Norte,comercial,0,2015,80797,4,4.9507
1506138,Redenção,PA,Norte,comercial,0,2016,81647,2,2.4496
1506138,Redenção,PA,Norte,comercial,0,2017,82464,10,12.1265
1506138,Redenção,PA,Norte,comercial,0,2018,83997,8,9.5241
1506138,Redenção,PA,Norte,comercial,0,2019,84787,8,9.4354
1507904,Soure,PA,Norte,24h,2014,2009,22459,0,0.0
1507904,Soure,PA,Norte,24h,2014,2010,22847,0,0.0
1507904,Soure,PA,Norte,24h,2014,2011,23235,0,0.0
1507904,Soure,PA,Norte,24h,2014,2012,23461,0,0.0
1507904,Soure,PA,Norte,24h,2014,2013,23861,0,0.0
1507904,Soure,PA,Norte,24h,2014,2014,24076,0,0.0
1507904,Soure,PA,Norte,24h,2014,2015,24286,1,4.1176
1507904,Soure,PA,Norte,24h,2014,2016,24488,0,0.0
1507904,Soure,PA,Norte,24h,2014,2017,24682,0,0.0
1507904,Soure,PA,Norte,24h,2014,2018,25181,0,0.0
1507904,Soure,PA,Norte,24h,2014,2019,25374,0,0.0
1508100,Tucuruí,PA,Norte,comercial,0,2009,96010,3,3.1247
1508100,Tucuruí,PA,Norte,comercial,0,2010,97464,9,9.2342
1508100,Tucuruí,PA,Norte,comercial,0,2011,98919,4,4.0437
1508100,Tucuruí,PA,Norte,comercial,0,2012,100651,2,1.9871
1508100,Tucuruí,PA,Norte,comercial,0,2013,103619,2,1.9301
1508100,Tucuruí,PA,Norte,comercial,0,2014,105431,8,7.5879
1508100,Tucuruí,PA,Norte,comercial,0,2015,107189,3,2.7988
1508100,Tucuruí,PA,Norte,comercial,0,2016,108885,0,0.0
1508100,Tucuruí,PA,Norte,comercial,0,2017,110516,4,3.6194
1508100,Tucuruí,PA,Norte,comercial,0,2018,112148,6,5.3501
1508100,Tucuruí,PA,Norte,comercial,0,2019,113659,4,3.5193
1600279,Laranjal do Jari,AP,Norte,comercial,0,2009,40357,0,0.0
1600279,Laranjal do Jari,AP,Norte,comercial,0,2010,40588,2,4.9276
1600279,Laranjal do Jari,AP,Norte,comercial,0,2011,40820,2,4.8996
1600279,Laranjal do Jari,AP,Norte,comercial,0,2012,41668,3,7.1998
1600279,Laranjal do Jari,AP,Norte,comercial,0,2013,43832,0,0.0
1600279,Laranjal do Jari,AP,Norte,comercial,0,2014,44777,2,4.4666
1600279,Laranjal do Jari,AP,Norte,comercial,0,2015,45712,2,4.3752
1600279,Laranjal do Jari,AP,Norte,comercial,0,2016,46639,0,0.0
1600279,Laranjal do Jari,AP,Norte,comercial,0,2017,47554,2,4.2057
1600279,Laranjal do Jari,AP,Norte,comercial,0,2018,49446,0,0.0
1600279,Laranjal do Jari,AP,Norte,comercial,0,2019,50410,0,0.0
1600303,Macapá,AP,Norte,24h,2019,2009,366484,7,1.91
1600303,Macapá,AP,Norte,24h,2019,2010,386754,13,3.3613
1600303,Macapá,AP,Norte,24h,2019,2011,407023,8,1.9655
1600303,Macapá,AP,Norte,24h,2019,2012,415554,7,1.6845
1600303,Macapá,AP,Norte,24h,2019,2013,437256,14,3.2018
1600303,Macapá,AP,Norte,24h,2019,2014,446757,12,2.686
1600303,Macapá,AP,Norte,24h,2019,2015,456171,12,2.6306
1600303,Macapá,AP,Norte,24h,2019,2016,465495,12,2.5779
1600303,Macapá,AP,Norte,24h,2019,2017,474706,14,2.9492
1600303,Macapá,AP,Norte,24h,2019,2018,493634,10,2.0258
1600303,Macapá,AP,Norte,24h,2019,2019,503327,10,1.9868
1702109,Araguaína,TO,Norte,comercial,0,2009,119637,6,5.0152
1702109,Araguaína,TO,Norte,comercial,0,2010,136494,6,4.3958
1702109,Araguaína,TO,Norte,comercial,0,2011,153351,6,3.9126
1702109,Araguaína,TO,Norte,comercial,0,2012,156123,10,6.4052
1702109,Araguaína,TO,Norte,comercial,0,2013,164093,9,5.4847
1702109,Araguaína,TO,Norte,comercial,0,2014,167176,5,2.9909
1702109,Araguaína,TO,Norte,comercial,0,2015,170183,11,6.4636
1702109,Araguaína,TO,Norte,comercial,0,2016,173112,10,5.7766
1702109,Araguaína,TO,Norte,comercial,0,2017,175960,7,3.9782
1702109,Araguaína,TO,Norte,comercial,0,2018,177517,6,3.38
1702109,Araguaína,TO,Norte,comercial,0,2019,180470,5,2.7705
1702208,Araguatins,TO,Norte,comercial,0,2009,26771,1,3.7354
1702208,Araguatins,TO,Norte,comercial,0,2010,29254,2,6.8367
1702208,Araguatins,TO,Norte,comercial,0,2011,31738,1,3.1508
1702208,Araguatins,TO,Norte,comercial,0,2012,32133,2,6.2241
1702208,Araguatins,TO,Norte,comercial,0,2013,33524,0,0.0
1702208,Araguatins,TO,Norte,comercial,0,2014,33963,0,0.0
1702208,Araguatins,TO,Norte,comercial,0,2015,34392,0,0.0
1702208,Araguatins,TO,Norte,comercial,0,2016,34810,0,0.0
1702208,Araguatins,TO,Norte,comercial,0,2017,35216,0,0.0
1702208,Araguatins,TO,Norte,comercial,0,2018,35346,0,0.0
1702208,Araguatins,TO,Norte,comercial,0,2019,35761,1,2.7963
1702406,Arraias,TO,Norte,comercial,0,2009,10913,0,0.0
1702406,Arraias,TO,Norte,comercial,0,2010,10766,0,0.0
1702406,Arraias,TO,Norte,comercial,0,2011,10619,0,0.0
1702406,Arraias,TO,Norte,comercial,0,2012,10594,1,9.4393
1702406,Arraias,TO,Norte,comercial,0,2013,10833,0,0.0
1702406,Arraias,TO,Norte,comercial,0,2014,10805,0,0.0
1702406,Arraias,TO,Norte,comercial,0,2015,10778,0,0.0
1702406,Arraias,TO,Norte,comercial,0,2016,10752,1,9.3006
1702406,Arraias,TO,Norte,comercial,0,2017,10727,0,0.0
1702406,Arraias,TO,Norte,comercial,0,2018,10601,0,0.0
1702406,Arraias,TO,Norte,comercial,0,2019,10567,0,0.0
1702554,Augustinópolis,TO,Norte,comercial,0,2009,15469,1,6.4645
1702554,Augustinópolis,TO,Norte,comercial,0,2010,15824,1,6.3195
1702554,Augustinópolis,TO,Norte,comercial,0,2011,16180,1,6.1805
1702554,Augustinópolis,TO,Norte,comercial,0,2012,16401,2,12.1944
1702554,Augustinópolis,TO,Norte,comercial,0,2013,17140,0,0.0
1702554,Augustinópolis,TO,Norte,comercial,0,2014,17386,0,0.0
1702554,Augustinópolis,TO,Norte,comercial,0,2015,17627,0,0.0
1702554,Augustinópolis,TO,Norte,comercial,0,2016,17861,0,0.0
1702554,Augustinópolis,TO,Norte,comercial,0,2017,18089,1,5.5282
1702554,Augustinópolis,TO,Norte,comercial,0,2018,18178,0,0.0
1702554,Augustinópolis,TO,Norte,comercial,0,2019,18412,0,0.0
1705508,Colinas,TO,Norte,comercial,0,2009,30666,0,0.0
1705508,Colinas,TO,Norte,comercial,0,2010,30964,0,0.0
1705508,Colinas,TO,Norte,comercial,0,2011,31263,0,0.0
1705508,Colinas,TO,Norte,comercial,0,2012,31675,1,3.1571
1705508,Colinas,TO,Norte,comercial,0,2013,33078,1,3.0232
1705508,Colinas,TO,Norte,comercial,0,2014,33535,0,0.0
1705508,Colinas,TO,Norte,comercial,0,2015,33981,0,0.0
1705508,Colinas,TO,Norte,comercial,0,2016,34416,0,0.0
1705508,Colinas,TO,Norte,comercial,0,2017,34839,2,5.7407
1705508,Colinas,TO,Norte,comercial,0,2018,34990,1,2.858
1705508,Colinas,TO,Norte,comercial,0,2019,35424,0,0.0
1707009,Dianópolis,TO,Norte,comercial,0,2009,19524,0,0.0
1707009,Dianópolis,TO,Norte,comercial,0,2010,19460,0,0.0
1707009,Dianópolis,TO,Norte,comercial,0,2011,19395,0,0.0
1707009,Dianópolis,TO,Norte,comercial,0,2012,19669,1,5.0841
1707009,Dianópolis,TO,Norte,comercial,0,2013,20566,2,9.7248
1707009,Dianópolis,TO,Norte,comercial,0,2014,20870,0,0.0
1707009,Dianópolis,TO,Norte,comercial,0,2015,21167,2,9.4487
1707009,Dianópolis,TO,Norte,comercial,0,2016,21457,1,4.6605
1707009,Dianópolis,TO,Norte,comercial,0,2017,21738,0,0.0
1707009,Dianópolis,TO,Norte,comercial,0,2018,21850,0,0.0
1707009,Dianópolis,TO,Norte,comercial,0,2019,22139,0,0.0
1709302,Guaraí,TO,Norte,comercial,0,2009,22530,1,4.4385
1709302,Guaraí,TO,Norte,comercial,0,2010,22988,1,4.3501
1709302,Guaraí,TO,Norte,comercial,0,2011,23445,0,0.0
1709302,Guaraí,TO,Norte,comercial,0,2012,23681,0,0.0
1709302,Guaraí,TO,Norte,comercial,0,2013,24629,0,0.0
1709302,Guaraí,TO,Norte,comercial,0,2014,24892,1,4.0174
1709302,Guaraí,TO,Norte,comercial,0,2015,25149,1,3.9763
1709302,Guaraí,TO,Norte,comercial,0,2016,25399,1,3.9372
1709302,Guaraí,TO,Norte,comercial,0,2017,25642,1,3.8999
1709302,Guaraí,TO,Norte,comercial,0,2018,25677,0,0.0
1709302,Guaraí,TO,Norte,comercial,0,2019,25923,1,3.8576
1709500,Gurupi,TO,Norte,comercial,0,2009,74357,4,5.3795
1709500,Gurupi,TO,Norte,comercial,0,2010,76006,2,2.6314
1709500,Gurupi,TO,Norte,comercial,0,2011,77655,5,6.4387
1709500,Gurupi,TO,Norte,comercial,0,2012,78525,7,8.9144
1709500,Gurupi,TO,Norte,comercial,0,2013,81792,1,1.2226
1709500,Gurupi,TO,Norte,comercial,0,2014,82762,3,3.6249
1709500,Gurupi,TO,Norte,comercial,0,2015,83707,4,4.7786
1709500,Gurupi,TO,Norte,comercial,0,2016,84628,7,8.2715
1709500,Gurupi,TO,Norte,comercial,0,2017,85523,6,7.0157
1709500,Gurupi,TO,Norte,comercial,0,2018,85737,11,12.8299
1709500,Gurupi,TO,Norte,comercial,0,2019,86647,4,4.6164
1713205,Miracema do Tocantins,TO,Norte,comercial,0,2009,19740,1,5.0659
1713205,Miracema do Tocantins,TO,Norte,comercial,0,2010,20068,0,0.0
1713205,Miracema do Tocantins,TO,Norte,comercial,0,2011,20396,0,0.0
1713205,Miracema do Tocantins,TO,Norte,comercial,0,2012,20117,0,0.0
1713205,Miracema do Tocantins,TO,Norte,comercial,0,2013,20243,1,4.94
1713205,Miracema do Tocantins,TO,Norte,comercial,0,2014,19934,0,0.0
1713205,Miracema do Tocantins,TO,Norte,comercial,0,2015,19634,0,0.0
1713205,Miracema do Tocantins,TO,Norte,comercial,0,2016,19340,0,0.0
1713205,Miracema do Tocantins,TO,Norte,comercial,0,2017,19055,2,10.4959
1713205,Miracema do Tocantins,TO,Norte,comercial,0,2018,18566,0,0.0
1713205,Miracema do Tocantins,TO,Norte,comercial,0,2019,18248,0,0.0
1716109,Paraíso do Tocantins,TO,Norte,comercial,0,2009,42015,0,0.0
1716109,Paraíso do Tocantins,TO,Norte,comercial,0,2010,43534,1,2.2971
1716109,Paraíso do Tocantins,TO,Norte,comercial,0,2011,45054,0,0.0
1716109,Paraíso do Tocantins,TO,Norte,comercial,0,2012,45669,2,4.3793
1716109,Paraíso do Tocantins,TO,Norte,comercial,0,2013,47724,1,2.0954
1716109,Paraíso do Tocantins,TO,Norte,comercial,0,2014,48409,1,2.0657
1716109,Paraíso do Tocantins,TO,Norte,comercial,0,2015,49076,2,4.0753
1716109,Paraíso do Tocantins,TO,Norte,comercial,0,2016,49727,0,0.0
1716109,Paraíso do Tocantins,TO,Norte,comercial,0,2017,50360,1,1.9857
1716109,Paraíso do Tocantins,TO,Norte,comercial,0,2018,50602,2,3.9524
