id_municipio,ano,populacao
3304904,2011,1008065
3304904,2012,1016128
3304904,2013,1025507
3304904,2014,1031903
3304904,2015,1038081
3304904,2016,1044058
3304904,2017,1049826
3304904,2018,1077687
3304904,2019,1084839
3305109,2009,469827
3305109,2010,464603
3305109,2011,459379
3305109,2012,460062
3305109,2013,460799
3305109,2014,460711
3305109,2015,460625
3305109,2016,460541
3305109,2017,460461
3305109,2018,471888
3305109,2019,472406
3306305,2009,261403
3306305,2010,260208
3306305,2011,259012
3306305,2012,260180
3306305,2013,261522
3306305,2014,262259
3306305,2015,262970
3306305,2016,263659
3306305,2017,265201
3306305,2018,271998
3306305,2019,273012
3500105,2009,34424
3500105,2010,34122
3500105,2011,33821
3500105,2012,33843
3500105,2013,34953
3500105,2014,35001
3500105,2015,35048
3500105,2016,35094
3500105,2017,35139
3500105,2018,35023
3500105,2019,35068
3501608,2009,205229
3501608,2010,209010
3501608,2011,212791
3501608,2012,214873
3501608,2013,224551
3501608,2014,226970
3501608,2015,229322
3501608,2016,231621
3501608,2017,233868
3501608,2018,237112
3501608,2019,239597
3502101,2009,56593
3502101,2010,55970
3502101,2011,55348
3502101,2012,55361
3502101,2013,57145
3502101,2014,57198
3502101,2015,57250
3502101,2016,57300
3502101,2017,57350
3502101,2018,57112
3502101,2019,57157
3503208,2009,200666
3503208,2010,205670
3503208,2011,210673
3503208,2012,212617
3503208,2013,222036
3503208,2014,224304
3503208,2015,226508
3503208,2016,228664
3503208,2017,230770
3503208,2018,233744
3503208,2019,236072
3503307,2009,114515
3503307,2010,117242
3503307,2011,119968
3503307,2012,121055
3503307,2013,126391
3503307,2014,127661
3503307,2015,128895
3503307,2016,130102
3503307,2017,131282
3503307,2018,132934
3503307,2019,134236
3505500,2009,113618
3505500,2010,113174
3505500,2011,112730
3505500,2012,113338
3505500,2013,117779
3505500,2014,118521
3505500,2015,119243
3505500,2016,119948
3505500,2017,120638
3505500,2018,121344
3505500,2019,122098
3505708,2009,270173
3505708,2010,256708
3505708,2011,243242
3505708,2012,245652
3505708,2013,256756
3505708,2014,259555
3505708,2015,262275
3505708,2016,264935
3505708,2017,267534
3505708,2018,271306
3505708,2019,274182
3505807,2009,21380
3505807,2010,20908
3505807,2011,20435
3505807,2012,20424
3505807,2013,21061
3505807,2014,21064
3505807,2015,21067
3505807,2016,21070
3505807,2017,21073
3505807,2018,20954
3505807,2019,20953
3505906,2009,56476
3505906,2010,56682
3505906,2011,56888
3505906,2012,57286
3505906,2013,59654
3505906,2014,60128
3505906,2015,60589
3505906,2016,61040
3505906,2017,61480
3505906,2018,62024
3505906,2019,62508
3506102,2009,77630
3506102,2010,76341
3506102,2011,75052
3506102,2012,75069
3506102,2013,77487
3506102,2014,77558
3506102,2015,77627
3506102,2016,77695
3506102,2017,77761
3506102,2018,77436
3506102,2019,77496
3509502,2009,1064669
3509502,2010,1077528
3509502,2011,1090386
3509502,2012,1098630
3509502,2013,1144862
3509502,2014,1154617
3509502,2015,1164098
3509502,2016,1173370
3509502,2017,1182429
3509502,2018,1194094
3509502,2019,1204073
3510203,2009,46338
3510203,2010,46237
3510203,2011,46136
3510203,2012,46095
3510203,2013,47510
3510203,2014,47498
3510203,2015,47486
3510203,2016,47475
3510203,2017,47463
3510203,2018,47159
3510203,2019,47138
3510401,2009,46331
3510401,2010,47726
3510401,2011,49122
3510401,2012,49650
3510401,2013,51949
3510401,2014,52559
3510401,2015,53152
3510401,2016,53731
3510401,2017,54298
3510401,2018,55141
3510401,2019,55768
3510609,2009,392701
3510609,2010,382102
3510609,2011,371502
3510609,2012,373358
3510609,2013,387788
3510609,2014,390073
3510609,2015,392294
3510609,2016,394465
3510609,2017,396587
3510609,2018,398611
3510609,2019,400927
3511102,2009,114812
3511102,2010,114084
3511102,2011,113356
3511102,2012,113873
3511102,2013,118209
3511102,2014,118853
3511102,2015,119480
3511102,2016,120092
3511102,2017,120691
3511102,2018,121210
3511102,2019,121862
3513009,2009,182045
3513009,2010,193600
3513009,2011,205154
3513009,2012,209027
3513009,2013,220941
3513009,2014,225306
3513009,2015,229548
3513009,2016,233696
3513009,2017,237750
3513009,2018,244694
3513009,2019,249210
3513405,2009,79957
3513405,2010,78634
3513405,2011,77312
3513405,2012,77575
3513405,2013,80408
3513405,2014,80749
3513405,2015,81082
3513405,2016,81406
3513405,2017,81724
3513405,2018,81895
3513405,2019,82238
3513504,2009,129582
3513504,2010,124551
3513504,2011,119520
3513504,2012,120293
3513504,2013,125178
3513504,2014,126105
3513504,2015,127006
3513504,2016,127887
3513504,2017,128748
3513504,2018,129760
3513504,2019,130705
3513801,2009,397738
3513801,2010,393157
3513801,2011,388576
3513801,2012,390980
3513801,2013,406718
3513801,2014,409613
3513801,2015,412428
3513801,2016,415180
3513801,2017,417869
3513801,2018,420934
3513801,2019,423884
3514403,2009,44309
3514403,2010,43890
3514403,2011,43470
3514403,2012,43675
3514403,2013,45346
3514403,2014,45600
3514403,2015,45847
3514403,2016,46088
3514403,2017,46324
3514403,2018,46536
3514403,2019,46793
3515004,2009,248722
3515004,2010,245726
3515004,2011,242730
3515004,2012,245148
3515004,2013,256247
3515004,2014,259053
3515004,2015,261781
3515004,2016,264448
3515004,2017,267054
3515004,2018,270843
3515004,2019,273726
3516200,2009,330938
3516200,2010,325975
3516200,2011,321012
3516200,2012,323307
3516200,2013,336734
3516200,2014,339461
3516200,2015,342112
3516200,2016,344704
3516200,2017,347237
3516200,2018,350400
3516200,2019,353187
3516309,2009,157294
3516309,2010,156679
3516309,2011,156064
3516309,2012,157603
3516309,2013,164718
3516309,2014,166505
3516309,2015,168243
3516309,2016,169942
3516309,2017,171602
3516309,2018,174008
3516309,2019,175844
3516705,2009,43380
3516705,2010,43246
3516705,2011,43112
3516705,2012,43108
3516705,2013,44479
3516705,2014,44506
3516705,2015,44532
3516705,2016,44557
3516705,2017,44582
3516705,2018,44370
3516705,2019,44390
3517406,2009,38676
3517406,2010,38148
3517406,2011,37619
3517406,2012,37826
3517406,2013,39314
3517406,2014,39567
3517406,2015,39813
3517406,2016,40053
3517406,2017,40287
3517406,2018,40533
3517406,2019,40790
3518404,2009,113357
3518404,2010,113016
3518404,2011,112675
3518404,2012,113258
3518404,2013,117663
3518404,2014,118378
3518404,2015,119073
3518404,2016,119753
3518404,2017,120417
3518404,2018,121073
3518404,2019,121798
3520442,2009,25144
3520442,2010,25145
3520442,2011,25146
3520442,2012,25226
3520442,2013,26138
3520442,2014,26242
3520442,2015,26344
3520442,2016,26443
3520442,2017,26540
3520442,2018,26582
3520442,2019,26686
3520509,2009,183803
3520509,2010,194806
3520509,2011,205808
3520509,2012,209859
3520509,2013,222042
3520509,2014,226602
3520509,2015,231033
3520509,2016,235367
3520509,2017,239602
3520509,2018,246908
3520509,2019,251627
3522307,2009,148808
3522307,2010,147315
3522307,2011,145822
3522307,2012,147219
3522307,2013,153810
3522307,2014,155436
3522307,2015,157016
3522307,2016,158561
3522307,2017,160070
3522307,2018,162231
3522307,2019,163901
3522406,2009,89768
3522406,2010,88948
3522406,2011,88129
3522406,2012,88491
3522406,2013,91807
3522406,2014,92265
3522406,2015,92710
3522406,2016,93145
3522406,2017,93570
3522406,2018,93892
3522406,2019,94354
3522505,2009,205881
3522505,2010,204796
3522505,2011,203712
3522505,2012,206558
3522505,2013,217005
3522505,2014,220250
3522505,2015,223404
3522505,2016,226488
3522505,2017,229502
3522505,2018,234352
3522505,2019,237700
3522703,2009,40411
3522703,2010,40320
3522703,2011,40228
3522703,2012,40399
3522703,2013,41920
3522703,2014,42135
3522703,2015,42343
3522703,2016,42547
3522703,2017,42747
3522703,2018,42903
3522703,2019,43120
3523909,2009,157384
3523909,2010,156486
3523909,2011,155589
3523909,2012,156983
3523909,2013,163882
3523909,2014,165511
3523909,2015,167095
3523909,2016,168643
3523909,2017,170157
3523909,2018,172268
3523909,2019,173939
3524402,2009,212824
3524402,2010,212784
3524402,2011,212744
3524402,2012,214223
3524402,2013,223064
3524402,2014,224826
3524402,2015,226539
3524402,2016,228214
3524402,2017,229851
3524402,2018,231863
3524402,2019,233662
3525904,2009,349929
3525904,2010,361821
3525904,2011,373713
3525904,2012,377183
3525904,2013,393920
3525904,2014,397965
3525904,2015,401896
3525904,2016,405740
3525904,2017,409497
3525904,2018,414810
3525904,2019,418962
3526704,2009,88995
3526704,2010,90798
3526704,2011,92601
3526704,2012,93417
3526704,2013,97505
3526704,2014,98460
3526704,2015,99388
3526704,2016,100296
3526704,2017,101184
3526704,2018,102412
3526704,2019,103391
3526902,2009,281583
3526902,2010,279838
3526902,2011,278093
3526902,2012,280096
3526902,2013,291748
3526902,2014,294128
3526902,2015,296440
3526902,2016,298701
3526902,2017,300911
3526902,2018,303682
3526902,2019,306114
3529302,2009,78222
3529302,2010,77698
3529302,2011,77173
3529302,2012,77546
3529302,2013,80528
3529302,2014,80990
3529302,2015,81439
3529302,2016,81878
3529302,2017,82307
3529302,2018,82702
3529302,2019,83170
3530607,2009,375268
3530607,2010,383732
3530607,2011,392196
3530607,2012,396468
3530607,2013,414907
3530607,2014,419839
3530607,2015,424633
3530607,2016,429321
3530607,2017,433901
3530607,2018,440769
3530607,2019,445842
3531100,2009,44087
3531100,2010,45620
3531100,2011,47153
3531100,2012,47984
3531100,2013,50641
3531100,2014,51580
3531100,2015,52492
3531100,2016,53384
3531100,2017,54257
3531100,2018,55731
3531100,2019,56702
3531308,2009,45895
3531308,2010,46385
3531308,2011,46875
3531308,2012,47100
3531308,2013,48907
3531308,2014,49186
3531308,2015,49456
3531308,2016,49721
3531308,2017,49979
3531308,2018,50216
3531308,2019,50498
3533908,2009,50602
3533908,2010,50467
3533908,2011,50332
3533908,2012,50630
3533908,2013,52650
3533908,2014,53010
3533908,2015,53360
3533908,2016,53702
3533908,2017,54037
3533908,2018,54406
3533908,2019,54772
3534401,2009,718646
3534401,2010,693236
3534401,2011,667826
3534401,2012,668877
3534401,2013,691652
3534401,2014,693271
3534401,2015,694844
3534401,2016,696382
3534401,2017,697886
3534401,2018,696850
3534401,2019,698418
3534708,2009,104542
3534708,2010,104140
3534708,2011,103739
3534708,2012,104420
3534708,2013,108674
3534708,2014,109489
3534708,2015,110282
3534708,2016,111056
3534708,2017,111813
3534708,2018,112711
3534708,2019,113542
3537404,2009,24777
3537404,2010,24867
3537404,2011,24957
3537404,2012,24953
3537404,2013,25742
3537404,2014,25755
3537404,2015,25767
3537404,2016,25779
3537404,2017,25790
3537404,2018,25660
3537404,2019,25669
3537602,2009,57686
3537602,2010,59049
3537602,2011,60412
3537602,2012,61030
3537602,2013,63815
3537602,2014,64531
3537602,2015,65226
3537602,2016,65907
3537602,2017,66572
3537602,2018,67548
3537602,2019,68284
3538006,2009,144613
3538006,2010,146609
3538006,2011,148605
3538006,2012,150162
3538006,2013,157062
3538006,2014,158864
3538006,2015,160614
3538006,2016,162327
3538006,2017,164000
3538006,2018,166475
3538006,2019,168328
3538709,2009,368843
3538709,2010,368066
3538709,2011,367290
3538709,2012,369919
3538709,2013,385287
3538709,2014,388412
3538709,2015,391449
3538709,2016,394419
3538709,2017,397322
3538709,2018,400949
3538709,2019,404142
3539301,2009,71470
3539301,2010,70976
3539301,2011,70482
3539301,2012,70869
3539301,2013,73656
3539301,2014,74128
3539301,2015,74587
3539301,2016,75035
3539301,2017,75474
3539301,2018,75930
3539301,2019,76409
3541000,2009,249551
3541000,2010,258429
3541000,2011,267307
3541000,2012,272390
3541000,2013,287967
3541000,2014,293695
3541000,2015,299261
3541000,2016,304705
3541000,2017,310024
3541000,2018,319146
3541000,2019,325073
3541307,2009,40891
3541307,2010,41182
3541307,2011,41474
3541307,2012,41624
3541307,2013,43155
3541307,2014,43348
3541307,2015,43535
3541307,2016,43718
3541307,2017,43897
3541307,2018,44006
3541307,2019,44200
3541406,2009,207725
3541406,2010,208375
3541406,2011,209025
3541406,2012,210393
3541406,2013,218960
3541406,2014,220599
3541406,2015,222192
3541406,2016,223749
3541406,2017,225271
3541406,2018,227072
3541406,2019,228743
3541505,2009,38439
3541505,2010,38196
3541505,2011,37954
3541505,2012,37996
3541505,2013,39265
3541505,2014,39337
3541505,2015,39407
3541505,2016,39476
3541505,2017,39544
3541505,2018,39448
3541505,2019,39516
3542206,2009,29149
3542206,2010,28978
3542206,2011,28807
3542206,2012,28809
3542206,2013,29732
3542206,2014,29755
3542206,2015,29778
3542206,2016,29799
3542206,2017,29821
3542206,2018,29688
3542206,2019,29707
3542602,2009,55168
3542602,2010,54734
3542602,2011,54301
3542602,2012,54338
3542602,2013,56123
3542602,2014,56203
3542602,2015,56280
3542602,2016,56356
3542602,2017,56430
3542602,2018,56249
3542602,2019,56322
3543402,2009,563107
3543402,2010,587724
3543402,2011,612340
3543402,2012,619746
3543402,2013,649556
3543402,2014,658059
3543402,2015,666323
3543402,2016,674405
3543402,2017,682302
3543402,2018,694534
3543402,2019,703293
3543907,2009,191886
3543907,2010,189762
3543907,2011,187638
3543907,2012,188977
3543907,2013,196821
3543907,2014,198413
3543907,2015,199961
3543907,2016,201473
3543907,2017,202952
3543907,2018,204797
3543907,2019,206424
3545209,2009,109948
3545209,2010,108206
3545209,2011,106465
3545209,2012,107382
3545209,2013,112052
3545209,2014,113127
3545209,2015,114171
3545209,2016,115193
3545209,2017,116191
3545209,2018,117561
3545209,2019,118663
3545803,2009,189573
3545803,2010,185172
3545803,2011,180772
3545803,2012,181509
3545803,2013,188302
3545803,2014,189233
3545803,2015,190139
3545803,2016,191024
3545803,2017,191889
3545803,2018,192536
3545803,2019,193475
3547304,2009,114321
3547304,2010,112872
3547304,2011,111422
3547304,2012,113945
3547304,2013,120998
3547304,2014,123825
3547304,2015,126574
3547304,2016,129261
3547304,2017,131887
3547304,2018,136517
3547304,2019,139447
3547809,2009,673396
3547809,2010,675941
3547809,2011,678486
3547809,2012,680496
3547809,2013,704942
3547809,2014,707613
3547809,2015,710210
3547809,2016,712749
3547809,2017,715231
3547809,2018,716109
3547809,2019,718773
3548500,2009,417098
3548500,2010,418304
3548500,2011,419509
3548500,2012,419614
3548500,2013,433153
3548500,2014,433565
3548500,2015,433966
3548500,2016,434359
3548500,2017,434742
3548500,2018,432957
3548500,2019,433311
3548708,2009,810979
3548708,2010,790616
3548708,2011,770253
3548708,2012,774886
3548708,2013,805895
3548708,2014,811489
3548708,2015,816925
3548708,2016,822242
3548708,2017,827437
3548708,2018,833240
3548708,2019,838936
3548906,2009,220463
3548906,2010,222318
3548906,2011,224173
3548906,2012,226322
3548906,2013,236457
3548906,2014,238958
3548906,2015,241389
3548906,2016,243765
3548906,2017,246088
3548906,2018,249415
3548906,2019,251983
3549805,2009,419632
3549805,2010,415854
3549805,2011,412076
3549805,2012,415769
3549805,2013,434039
3549805,2014,438354
3549805,2015,442548
3549805,2016,446649
3549805,2017,450657
3549805,2018,456245
3549805,2019,460671
3549904,2009,615871
3549904,2010,626374
3549904,2011,636876
3549904,2012,643603
3549904,2013,673255
3549904,2014,681036
3549904,2015,688597
3549904,2016,695992
3549904,2017,703219
3549904,2018,713943
3549904,2019,721944
3550100,2009,39696
3550100,2010,39088
3550100,2011,38480
3550100,2012,38614
3550100,2013,40027
3550100,2014,40200
3550100,2015,40367
3550100,2016,40532
3550100,2017,40692
3550100,2018,40781
3550100,2019,40954
3550308,2009,11037593
3550308,2010,11176856
3550308,2011,11316119
3550308,2012,11376685
3550308,2013,11821873
3550308,2014,11895893
3550308,2015,11967825
3550308,2016,12038175
3550308,2017,12106920
3550308,2018,12176866
3550308,2019,12252023
3551009,2009,330795
3551009,2010,332729
3551009,2011,334663
3551009,2012,336809
3551009,2013,350465
3551009,2014,353040
3551009,2015,355542
3551009,2016,357989
3551009,2017,360380
3551009,2018,363173
3551009,2019,365798
3551702,2009,110999
3551702,2010,111128
3551702,2011,111257
3551702,2012,112401
3551702,2013,117539
3551702,2014,118864
3551702,2015,120152
3551702,2016,121412
3551702,2017,122643
3551702,2018,124453
3551702,2019,125815
3552205,2009,584313
3552205,2010,589044
3552205,2011,593776
3552205,2012,600692
3552205,2013,629231
3552205,2014,637187
3552205,2015,644919
3552205,2016,652481
3552205,2017,659871
3552205,2018,671186
3552205,2019,679378
3552403,2009,241077
3552403,2010,242018
3552403,2011,242960
3552403,2012,246247
3552403,2013,258556
3552403,2014,262308
3552403,2015,265955
3552403,2016,269522
3552403,2017,273007
3552403,2018,278571
3552403,2019,282441
3552502,2009,284356
3552502,2010,274715
3552502,2011,265074
3552502,2012,267583
3552502,2013,279520
3552502,2014,282441
3552502,2015,285280
3552502,2016,288056
3552502,2017,290769
3552502,2018,294638
3552502,2019,297637
3552809,2009,227343
3552809,2010,237735
3552809,2011,248127
3552809,2012,251608
3552809,2013,264352
3552809,2014,268321
3552809,2015,272177
3552809,2016,275948
3552809,2017,279634
3552809,2018,285570
3552809,2019,289664
3554003,2009,109017
3554003,2010,108705
3554003,2011,108393
3554003,2012,109425
3554003,2013,114314
3554003,2014,115515
3554003,2015,116682
3554003,2016,117823
3554003,2017,118939
3554003,2018,120533
3554003,2019,121766
3555000,2009,64098
3555000,2010,63792
3555000,2011,63487
3555000,2012,63498
3555000,2013,65540
3555000,2014,65596
3555000,2015,65651
3555000,2016,65705
3555000,2017,65758
3555000,2018,65477
3555000,2019,65524
3556404,2009,39160
3556404,2010,39327
3556404,2011,39494
3556404,2012,39714
3556404,2013,41279
3556404,2014,41547
3556404,2015,41807
3556404,2016,42061
3556404,2017,42310
3556404,2018,42573
3556404,2019,42845
3557006,2009,105193
3557006,2010,107496
3557006,2011,109798
3557006,2012,110755
3557006,2013,115585
3557006,2014,116706
3557006,2015,117794
3557006,2016,118858
3557006,2017,119898
3557006,2018,121331
3557006,2019,122480
4101408,2009,121290
4101408,2010,121607
4101408,2011,121924
4101408,2012,122896
4101408,2013,128058
4101408,2014,129265
4101408,2015,130430
4101408,2016,131571
4101408,2017,132691
4101408,2018,133726
4101408,2019,134996
4101804,2009,117964
4101804,2010,119498
4101804,2011,121032
4101804,2012,122878
4101804,2013,129209
4101804,2014,131356
4101804,2015,133428
4101804,2016,135459
4101804,2017,137452
4101804,2018,141410
4101804,2019,143843
4104303,2009,85896
4104303,2010,86803
4104303,2011,87710
4104303,2012,88209
4104303,2013,91648
4104303,2014,92300
4104303,2015,92930
4104303,2016,93547
4104303,2017,94153
4104303,2018,94212
4104303,2019,94859
4104808,2009,296254
4104808,2010,292797
4104808,2011,289340
4104808,2012,292372
4104808,2013,305615
4104808,2014,309259
4104808,2015,312778
4104808,2016,316226
4104808,2017,319608
4104808,2018,324476
4104808,2019,328454
4105508,2009,68629
4105508,2010,69776
4105508,2011,70922
4105508,2012,71855
4105508,2013,75360
4105508,2014,76456
4105508,2015,77515
4105508,2016,78553
4105508,2017,79571
4105508,2018,81393
4105508,2019,82620
4106407,2009,48544
4106407,2010,47739
4106407,2011,46934
4106407,2012,46939
4106407,2013,48420
4106407,2014,48487
4106407,2015,48551
4106407,2016,48615
4106407,2017,48677
4106407,2018,47847
4106407,2019,47845
4106902,2009,1851215
4106902,2010,1807878
4106902,2011,1764541
4106902,2012,1776761
4106902,2013,1848946
4106902,2014,1864416
4106902,2015,1879355
4106902,2016,1893997
4106902,2017,1908359
4106902,2018,1917185
4106902,2019,1933105
4108304,2009,325137
4108304,2010,290518
4108304,2011,255900
4108304,2012,255718
4108304,2013,263508
4108304,2014,263647
4108304,2015,263782
4108304,2016,263915
4108304,2017,264044
4108304,2018,258823
4108304,2019,258532
4108403,2009,76311
4108403,2010,78080
4108403,2011,79850
4108403,2012,80727
4108403,2013,84437
4108403,2014,85486
4108403,2015,86499
4108403,2016,87491
4108403,2017,88465
4108403,2018,89942
4108403,2019,91093
4111803,2009,40582
4111803,2010,39832
4111803,2011,39083
4111803,2012,39045
4111803,2013,40221
4111803,2014,40232
4111803,2015,40243
4111803,2016,40253
4111803,2017,40263
4111803,2018,39435
4111803,2019,39378
4113700,2009,510707
4113700,2010,510993
4113700,2011,511279
4113700,2012,515707
4113700,2013,537566
4113700,2014,543003
4113700,2015,548249
4113700,2016,553393
4113700,2017,558439
4113700,2018,563943
4113700,2019,569733
4115200,2009,335511
4115200,2010,348920
4115200,2011,362329
4115200,2012,367410
4115200,2013,385753
4115200,2014,391698
4115200,2015,397437
4115200,2016,403063
4115200,2017,406693
4115200,2018,417010
4115200,2019,423666
4118402,2009,82716
4118402,2010,82378
4118402,2011,82039
4118402,2012,82472
4118402,2013,85643
4118402,2014,86218
4118402,2015,86773
4118402,2016,87316
4118402,2017,87850
4118402,2018,87813
4118402,2019,88374
4118501,2009,70160
4118501,2010,71654
4118501,2011,73148
4118501,2012,73901
4118501,2013,77230
4118501,2014,78136
4118501,2015,79011
4118501,2016,79869
4118501,2017,80710
4118501,2018,81893
4118501,2019,82881
4119905,2009,314681
4119905,2010,314600
4119905,2011,314518
4119905,2012,317339
4119905,2013,331084
4119905,2014,334535
4119905,2015,337865
4119905,2016,341130
4119905,2017,344332
4119905,2018,348043
4119905,2019,351736
4125506,2009,279297
4125506,2010,274052
4125506,2011,268808
4125506,2012,273255
4125506,2013,287792
4125506,2014,292934
4125506,2015,297895
4125506,2016,302759
4125506,2017,307530
4125506,2018,317476
4125506,2019,323340
4127700,2009,116774
4127700,2010,118854
4127700,2011,120934
4127700,2012,122502
4127700,2013,128448
4127700,2014,130295
4127700,2015,132077
4127700,2016,133824
4127700,2017,135538
4127700,2018,138572
4127700,2019,140635
4128104,2009,99606
4128104,2010,100524
4128104,2011,101443
4128104,2012,102184
4128104,2013,106387
4128104,2014,107319
4128104,2015,108218
4128104,2016,109132
4128104,2017,109955
4128104,2018,110590
4128104,2019,111557
4128203,2009,53466
4128203,2010,53262
4128203,2011,53059
4128203,2012,53372
4128203,2013,55467
4128203,2014,55874
4128203,2015,56265
4128203,2016,56650
4128203,2017,57027
4128203,2018,57111
4128203,2019,57517
4201406,2009,59537
4201406,2010,60677
4201406,2011,61817
4201406,2012,62308
4201406,2013,64405
4201406,2014,65090
4201406,2015,65769
4201406,2016,66442
4201406,2017,67110
4201406,2018,67578
4201406,2019,68228
4202404,2009,299416
4202404,2010,306026
4202404,2011,312635
4202404,2012,316139
4202404,2013,329082
4202404,2014,334002
4202404,2015,338876
4202404,2016,343715
4202404,2017,348513
4202404,2018,352460
4202404,2019,357199
4203006,2009,70720
4203006,2010,71027
4203006,2011,71334
4203006,2012,71886
4203006,2013,74276
4203006,2014,75048
4203006,2015,75812
4203006,2016,76571
4203006,2017,77323
4203006,2018,77863
4203006,2019,78595
4203204,2009,57793
4203204,2010,60880
4203204,2011,63967
4203204,2012,65520
4203204,2013,70068
4203204,2014,72261
4203204,2015,74434
4203204,2016,76592
4203204,2017,78731
4203204,2018,80834
4203204,2019,82989
4204202,2009,174187
4204202,2010,180262
4204202,2011,186337
4204202,2012,189052
4204202,2013,198188
4204202,2014,202009
4204202,2015,205795
4204202,2016,209553
4204202,2017,213279
4204202,2018,216654
4204202,2019,220367
4204608,2009,188557
4204608,2010,191273
4204608,2011,193989
4204608,2012,195614
4204608,2013,202395
4204608,2014,204667
4204608,2015,206918
4204608,2016,209153
4204608,2017,211369
4204608,2018,213023
4204608,2019,215186
4205407,2009,408161
4205407,2010,417730
4205407,2011,427298
4205407,2012,433158
4205407,2013,453285
4205407,2014,461524
4205407,2015,469690
4205407,2016,477798
4205407,2017,485838
4205407,2018,492977
4205407,2019,500973
4208203,2009,172081
4208203,2010,179104
4208203,2011,186127
4208203,2012,188791
4208203,2013,197809
4208203,2014,201557
4208203,2015,205271
4208203,2016,208958
4208203,2017,212615
4208203,2018,215895
4208203,2019,219536
4208906,2009,139017
4208906,2010,142400
4208906,2011,145782
4208906,2012,148353
4208906,2013,156519
4208906,2014,160143
4208906,2015,163735
4208906,2016,167300
4208906,2017,170835
4208906,2018,174158
4208906,2019,177697
4209300,2009,167805
4209300,2010,162235
4209300,2011,156665
4209300,2012,156604
4209300,2013,158961
4209300,2014,158846
4209300,2015,158732
4209300,2016,158620
4209300,2017,158508
4209300,2018,157743
4209300,2019,157544
4216602,2009,201746
4216602,2010,207166
4216602,2011,212587
4216602,2012,215278
4216602,2013,224779
4216602,2014,228561
4216602,2015,232309
4216602,2016,236029
4216602,2017,239718
4216602,2018,242927
4216602,2019,246586
4218707,2009,96529
4218707,2010,97181
4218707,2011,97833
4218707,2012,98412
4218707,2013,101284
4218707,2014,102087
4218707,2015,102883
4218707,2016,103674
4218707,2017,104457
4218707,2018,104937
4218707,2019,105686
4300604,2009,213894
4300604,2010,205233
4300604,2011,196572
4300604,2012,197441
4300604,2013,204750
4300604,2014,205683
4300604,2015,206561
4300604,2016,207392
4300604,2017,208177
4300604,2018,209213
4300604,2019,210305
4301602,2009,115745
4301602,2010,116344
4301602,2011,116944
4301602,2012,117090
4301602,2013,121235
4301602,2014,121500
4301602,2015,121749
4301602,2016,121986
4301602,2017,122209
4301602,2018,120943
4301602,2019,121143
4302808,2009,33060
4302808,2010,33338
4302808,2011,33617
4302808,2012,33547
4302808,2013,34676
4302808,2014,34665
4302808,2015,34654
4302808,2016,34644
4302808,2017,34634
4302808,2018,33702
4302808,2019,33624
4305108,2009,410166
4305108,2010,425749
4305108,2011,441332
4305108,2012,446911
4305108,2013,465304
4305108,2014,470223
4305108,2015,474853
4305108,2016,479236
4305108,2017,483377
4305108,2018,504069
4305108,2019,510906
4309209,2009,269446
4309209,2010,263437
4309209,2011,257428
4309209,2012,259138
4309209,2013,269022
4309209,2014,270689
4309209,2015,272257
4309209,2016,273742
4309209,2017,275146
4309209,2018,279398
4309209,2019,281519
4310207,2009,79719
4310207,2010,79440
4310207,2011,79160
4310207,2012,79396
4310207,2013,82276
4310207,2014,82563
4310207,2015,82833
4310207,2016,83089
4310207,2017,83330
4310207,2018,83173
4310207,2019,83475
4313409,2009,257746
4313409,2010,248448
4313409,2011,239151
4313409,2012,239355
4313409,2013,247781
4313409,2014,248251
4313409,2015,248694
4313409,2016,249113
4313409,2017,249508
4313409,2018,246452
4313409,2019,246748
4314100,2009,187507
4314100,2010,186795
4314100,2011,186083
4314100,2012,187298
4314100,2013,194432
4314100,2014,195620
4314100,2015,196739
4314100,2016,197798
4314100,2017,198799
4314100,2018,201767
4314100,2019,203275
4314407,2009,345181
4314407,2010,337023
4314407,2011,328865
4314407,2012,329435
4314407,2013,341180
4314407,2014,342053
4314407,2015,342873
4314407,2016,343651
4314407,2017,344385
4314407,2018,341648
4314407,2019,342405
4314902,2009,1436123
4314902,2010,1424608
4314902,2011,1413094
4314902,2012,1416714
4314902,2013,1467816
4314902,2014,1472482
4314902,2015,1476867
4314902,2016,1481019
4314902,2017,1484941
4314902,2018,1479101
4314902,2019,1483771
4316907,2009,268969
4316907,2010,265669
4316907,2011,262369
4316907,2012,263662
4316907,2013,273489
4316907,2014,274838
4316907,2015,276108
4316907,2016,277309
4316907,2017,278445
4316907,2018,280505
4316907,2019,282123
4318705,2009,211663
4318705,2010,213664
4318705,2011,215664
4318705,2012,217189
4318705,2013,225520
4318705,2014,226988
4318705,2015,228370
4318705,2016,229678
4318705,2017,230914
4318705,2018,234947
4318705,2019,236835
5001102,2009,46515
5001102,2010,46148
5001102,2011,45781
5001102,2012,45943
5001102,2013,46830
5001102,2014,46998
5001102,2015,47162
5001102,2016,47323
5001102,2017,47482
5001102,2018,47784
5001102,2019,47871
5002704,2009,755107
5002704,2010,775680
5002704,2011,796252
5002704,2012,805397
5002704,2013,832352
5002704,2014,843120
5002704,2015,853622
5002704,2016,863982
5002704,2017,874210
5002704,2018,885711
5002704,2019,895982
5003207,2009,99467
5003207,2010,101892
5003207,2011,104318
5003207,2012,104912
5003207,2013,107347
5003207,2014,108010
5003207,2015,108656
5003207,2016,109294
5003207,2017,109899
